time,θ1,ω1,θ2,ω2
2.394600725408891,0.14922638355569698,2.725342566372414,0.9077399960887758,4.341509726534099
2.4065598752242483,0.18273254074315548,2.8758539039662714,0.9580596801421086,4.073713557566468
2.419014005365142,0.21945150062789415,3.0184332254506225,1.0070563094552165,3.7945788586184057
2.431965026562981,0.2594227864782997,3.1517542921728836,1.0543192171905444,3.5041233925048556
2.4454139631243246,0.302654517317469,3.2746933073294104,1.0994181173130706,3.202622759151933
2.4593632346845187,0.34913125127545713,3.3863826297660866,1.141915034943008,2.8906288463524765
2.4738211790366016,0.39883209718531787,3.4862519747549197,1.181379345528819,2.5689298737359527
2.4888042925529956,0.4517435812838538,3.574010182385301,1.2173902394395084,2.238560727328935
2.504341262439773,0.5078793991013624,3.649596278827693,1.2495392510841956,1.9007891440445934
2.5204831849174156,0.567322961017407,3.713093459620474,1.2774358187589434,1.5570176600510734
2.537333385667194,0.6303434230752358,3.7645872800202773,1.3007181780548267,1.208406039198343
2.55507070825425,0.6974867259318731,3.803773017542195,1.3190015928130319,0.8559519363488183
2.5728695726524045,0.7654293204542495,3.828235757281171,1.33122587109394,0.5211751118902287
2.58886697246823,0.8267600667359395,3.8372352551606856,1.3372888674426213,0.24032614427196153
2.6036169038140895,0.8833476884121287,3.8336975730896055,1.3390481090767132,0.0017800790380739823
2.6170409626193565,0.9347279926509082,3.819381725496587,1.337726522536169,-0.19523898039174473
2.629697796628788,0.982926280608985,3.794896439185821,1.334185487377656,-0.36083847263734103
2.6419088097363925,1.0290641601201092,3.759906386403031,1.3289088499031458,-0.49983686022834567
2.6538508911363183,1.073702030055666,3.7137751105660457,1.3222345733599243,-0.6142711731997048
2.665884431621993,1.1180484234725356,3.654493593314458,1.31426255221342,-0.7068178688329197
2.6787371522816423,1.1645334438837618,3.5764466165578432,1.3046801675165651,-0.7798486695863175
2.6922866390571727,1.2123427834013067,3.4778072973192335,1.2937517398896983,-0.8285529974028276
2.7035548590536607,1.2510111017670624,3.383704862302703,1.284286818725475,-0.8484180357560241
2.714912321153101,1.288855152851133,3.2789182484769284,1.2746180677784684,-0.8515863392423717
2.725609689194157,1.3233673414950353,3.172396977287167,1.2655526003919537,-0.8413799878954381
2.7362986596705117,1.3566800224655624,3.0597890875720686,1.256660810692731,-0.8208320723780932
2.7469133929964147,1.388544001018771,2.943275167307294,1.2480918658633637,-0.7926045255443359
2.757754912219927,1.4197925021207465,2.820861431130071,1.2396815949795315,-0.7581299833456718
2.768987229800544,1.450753958684304,2.6917908624250546,1.2313846750236128,-0.7187682000026471
2.780989991842352,1.4822289154469113,2.5527420859762824,1.2230194559974887,-0.675007441024842
2.7945287236945178,1.5157279251301607,2.3960108158834177,1.2142133934416708,-0.6261524782388344
2.8102514453204797,1.5519795887280095,2.215808113065021,1.2047930165862581,-0.5730266951175492
2.8237992176529887,1.5809613498553245,2.0631013111392282,1.197312322304826,-0.5321885486368995
2.8382362454458554,1.609590861911703,1.9036110767704062,1.1899065590816928,-0.49488552607584463
2.8524585538373284,1.6355683551592874,1.7500520378565483,1.1830888574370038,-0.4650136096503323
2.8672394728087287,1.6602797207099362,1.5942765111377526,1.1763992294261088,-0.44142408603313527
2.8824143099762094,1.683284122062342,1.438285332709738,1.1698350622881224,-0.42500878969609795
2.8983137757665713,1.7048794695640526,1.2788577982373548,1.163160674869789,-0.4158999399720726
2.915066164631208,1.7249246758945014,1.1149077979026756,1.156215644702019,-0.4145894115228155
2.9330040681304785,1.7433795177072102,0.9433672264237218,1.1487278379520192,-0.4216321683252393
2.952584351268359,1.7600504530149566,0.7600799277409583,1.1403261918313041,-0.43790782416863044
2.974843317034009,1.7746870046649903,0.5556272353404945,1.1302898259920646,-0.46525152724782076
3.003132734511075,1.7867788501803246,0.2997989650505184,1.1165188075740808,-0.5097822851512048
3.0265140029759032,1.7913347899328578,0.09002346159865812,1.1041179005593103,-0.551421548297998
3.052262369750799,1.7906797020556093,-0.14106561520900018,1.0893118268401178,-0.5985477358486925
3.0770286586190205,1.7844173949673456,-0.36506342556128196,1.0739473652499472,-0.6415139182260234
3.1027135276758147,1.7720221552900208,-0.6008421962796198,1.0569616843036485,-0.679689417346823
3.12847585247602,1.7534425978697492,-0.8425485129469779,1.0390679373444596,-0.7073149257895115
3.1550641108962814,1.7276465941884018,-1.0992264433683718,1.0200517655087864,-0.7200320156905238
